BRANCH_COUNT,CALL_PAIRS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,LOC_CODE_AND_COMMENT,LOC_COMMENTS,LOC_EXECUTABLE,LOC_TOTAL,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUMBER_OF_LINES,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,PARAMETER_COUNT,PERCENT_COMMENTS,DEFECT_LABEL,_source_file
19.0,2.0,36.0,10.0,0.11,18.0,9.0,0.9,42.0,1.0,0.0,50.73,33.71,57646.53,0.57,303.0,0.03,3202.58,1710.09,7.0,9.0,86.0,93.0,0.1,9.0,18.0,34.0,0.09,110.0,110.0,193.0,31.0,19.0,0.0,15.69,1,PC5.arff
13.0,7.0,24.0,7.0,0.18,10.0,7.0,1.0,33.0,1.0,0.0,60.18,27.5,45509.93,0.55,270.0,0.04,2528.33,1654.91,5.0,26.0,33.0,38.0,0.14,7.0,12.0,28.0,0.08,91.0,120.0,150.0,48.0,22.0,1.0,48.44,1,PC3.arff
27.0,27.0,52.0,14.0,0.13,26.0,10.0,0.71,149.0,1.0,0.0,125.82,44.77,252155.78,1.88,829.0,0.02,14008.65,5632.57,0.0,1.0,106.0,106.0,0.07,13.0,26.0,137.0,0.11,127.0,308.0,521.0,86.0,25.0,0.0,0.93,1,KC3.arff
3.0,3.0,0.0,2.0,0.13,0.0,1.0,0.5,8.0,1.0,0.0,60.71,7.71,3612.83,0.16,88.0,0.13,200.71,468.33,0.0,4.0,15.0,15.0,0.5,0.0,0.0,8.0,0.08,26.0,36.0,52.0,28.0,12.0,0.0,21.05,0,PC4.arff
10.0,0.0,8.0,7.0,0.16,4.0,1.0,0.0,20.0,1.0,0.0,28.4,22.92,14912.49,0.22,129.0,0.04,828.47,650.73,22.0,13.0,21.0,43.0,0.0,2.0,4.0,15.0,0.09,74.0,55.0,74.0,18.0,15.0,2.0,62.5,1,MC1.arff
21.0,6.0,36.0,11.0,0.22,16.0,9.0,0.82,42.0,7.0,0.6,76.18,14.65,16348.21,0.37,186.0,0.07,908.23,1116.0,11.0,5.0,38.0,49.0,0.64,10.0,18.0,33.0,0.13,84.0,81.0,105.0,47.0,17.0,1.0,29.63,1,PC3.arff
1.0,1.0,0.0,1.0,0.2,0.0,1.0,1.0,2.0,1.0,0.0,25.16,2.5,157.27,0.02,17.0,0.4,8.74,62.91,4.0,0.0,1.0,5.0,1.0,0.0,0.0,3.0,0.14,7.0,8.0,9.0,8.0,5.0,0.0,80.0,0,MC1.arff
33.0,2.0,58.0,17.0,0.27,26.0,7.0,0.41,69.0,9.0,0.5,88.87,32.0,91007.81,0.95,429.0,0.03,5055.99,2843.99,6.0,6.0,57.0,63.0,0.53,16.0,29.0,54.0,0.23,75.0,200.0,229.0,75.0,24.0,1.0,17.39,1,PC1.arff
11.0,4.0,20.0,6.0,0.19,10.0,5.0,0.83,27.0,1.0,0.0,36.33,30.72,34286.0,0.37,186.0,0.03,1904.78,1116.0,2.0,6.0,30.0,32.0,0.17,5.0,10.0,23.0,0.12,50.0,79.0,107.0,36.0,28.0,1.0,21.05,1,PC1.arff
7.0,9.0,12.0,4.0,0.19,6.0,4.0,1.0,19.0,1.0,0.0,51.3,7.64,2991.43,0.13,77.0,0.13,166.19,391.73,0.0,23.0,21.0,21.0,0.25,3.0,6.0,17.0,0.04,100.0,28.0,49.0,22.0,12.0,0.0,52.27,0,CM1.arff
107.0,7.0,198.0,54.0,0.72,92.0,24.0,0.44,219.0,25.0,0.45,62.26,74.54,345890.61,1.55,694.0,0.01,19216.15,4640.43,0.0,0.0,75.0,75.0,0.46,53.0,99.0,167.0,0.7,77.0,255.0,439.0,65.0,38.0,0.0,0.0,0,PC1.arff
7.0,4.0,4.0,5.0,0.15,2.0,5.0,1.0,14.0,1.0,0.0,27.52,17.41,8344.02,0.16,95.0,0.06,463.56,479.22,0.0,3.0,34.0,34.0,0.2,1.0,2.0,11.0,0.11,46.0,37.0,58.0,17.0,16.0,1.0,8.1,0,PC4.arff
98.0,15.0,76.0,78.0,0.21,36.0,75.0,0.96,253.0,1.0,0.0,67.04,172.23,1988772.19,3.85,1489.0,0.01,110487.34,11547.03,56.0,165.0,311.0,367.0,0.01,20.0,38.0,177.0,0.14,542.0,661.0,828.0,142.0,74.0,0.0,41.54,1,PC5.arff
3.0,1.0,4.0,2.0,0.17,2.0,1.0,0.5,9.0,1.0,0.0,22.73,11.5,3005.44,0.09,57.0,0.09,166.97,261.33,0.0,0.0,12.0,12.0,0.5,1.0,2.0,9.0,0.14,14.0,23.0,34.0,12.0,12.0,0.0,0.0,0,PC3.arff
20.0,5.0,0.0,12.0,0.28,0.0,9.0,0.75,50.0,7.0,0.55,30.92,45.36,63608.7,0.47,246.0,0.02,3533.82,1402.31,2.0,3.0,41.0,43.0,0.58,0.0,0.0,40.0,0.25,48.0,84.0,162.0,25.0,27.0,2.0,10.87,0,PC4.arff
5.0,0.0,8.0,3.0,0.14,4.0,1.0,0.33,13.0,1.0,0.0,51.47,13.89,9932.28,0.24,143.0,0.07,551.79,715.0,1.0,2.0,20.0,21.0,0.33,2.0,4.0,12.0,0.1,30.0,71.0,72.0,23.0,9.0,0.0,13.04,0,PC3.arff
3.0,3.0,4.0,2.0,0.18,2.0,2.0,1.0,8.0,1.0,0.0,18.83,9.0,1525.13,0.06,38.0,0.11,84.73,169.46,0.0,1.0,11.0,11.0,0.0,1.0,2.0,8.0,0.13,16.0,15.0,23.0,10.0,12.0,0.0,8.33,0,MC1.arff
7.0,1.0,4.0,5.0,0.23,2.0,2.0,0.4,16.0,1.0,0.0,27.67,17.58,8545.97,0.16,92.0,0.06,474.78,486.26,0.0,0.0,22.0,22.0,0.2,1.0,2.0,13.0,0.19,27.0,37.0,55.0,20.0,19.0,1.0,0.0,0,MW1.arff
3.0,4.0,4.0,2.0,0.11,2.0,2.0,1.0,8.0,1.0,0.0,33.28,9.97,3306.02,0.11,69.0,0.1,183.67,331.71,9.0,5.0,10.0,19.0,0.5,1.0,2.0,8.0,0.06,34.0,23.0,46.0,15.0,13.0,1.0,58.33,1,PC4.arff
17.0,3.0,28.0,9.0,0.11,14.0,3.0,0.33,47.0,1.0,0.0,140.08,46.39,301439.38,2.17,876.0,0.02,16746.63,6498.04,0.0,20.0,84.0,84.0,0.11,7.0,14.0,40.0,0.07,132.0,419.0,457.0,140.0,31.0,1.0,19.23,1,PC1.arff
153.0,5.0,180.0,102.0,0.29,80.0,17.0,0.17,279.0,32.0,0.31,46.77,132.28,818318.31,2.06,847.0,0.01,45462.13,6186.3,39.0,14.0,308.0,347.0,0.31,50.0,90.0,179.0,0.26,399.0,316.0,531.0,86.0,72.0,0.0,14.68,1,PC5.arff
3.0,1.0,4.0,2.0,0.22,2.0,2.0,1.0,6.0,1.0,0.0,11.98,7.5,673.94,0.03,23.0,0.13,37.44,89.86,0.0,4.0,9.0,9.0,0.0,1.0,2.0,6.0,0.08,24.0,10.0,13.0,6.0,9.0,0.0,30.77,0,MC1.arff
7.0,1.0,12.0,4.0,0.1,6.0,4.0,1.0,42.0,1.0,0.0,90.42,23.23,48777.92,0.7,392.0,0.04,2709.88,2100.16,10.0,30.0,31.0,41.0,0.25,3.0,6.0,40.0,0.04,102.0,144.0,248.0,31.0,10.0,0.0,56.34,1,PC4.arff
3.0,2.0,4.0,2.0,0.15,2.0,1.0,0.5,8.0,1.0,0.0,24.99,9.23,2129.55,0.08,51.0,0.11,118.31,230.7,11.0,0.0,2.0,13.0,0.5,1.0,2.0,8.0,0.13,15.0,24.0,27.0,13.0,10.0,2.0,84.62,0,PC2.arff
29.0,8.0,50.0,15.0,0.07,22.0,9.0,0.6,84.0,7.0,0.43,90.46,60.38,329803.84,1.82,869.0,0.02,18322.44,5462.01,38.0,46.0,173.0,211.0,0.47,14.0,25.0,71.0,0.05,309.0,375.0,494.0,59.0,19.0,0.0,32.68,1,PC5.arff
3.0,0.0,4.0,2.0,0.25,2.0,1.0,0.5,6.0,1.0,0.0,12.48,8.33,866.67,0.03,26.0,0.12,48.15,104.0,0.0,0.0,8.0,8.0,0.5,1.0,2.0,6.0,0.2,10.0,10.0,16.0,6.0,10.0,0.0,0.0,0,PC1.arff
29.0,2.0,56.0,15.0,0.11,28.0,7.0,0.47,70.0,1.0,0.0,65.71,58.84,227518.97,1.29,700.0,0.02,12639.94,3866.49,2.0,109.0,135.0,137.0,0.07,14.0,28.0,57.0,0.06,264.0,269.0,431.0,32.0,14.0,0.0,45.12,0,PC5.arff
19.0,8.0,28.0,10.0,0.24,12.0,7.0,0.7,43.0,7.0,0.0,45.15,21.11,20115.78,0.32,162.0,0.05,1117.54,952.99,0.0,13.0,42.0,42.0,0.7,8.0,14.0,35.0,0.15,66.0,71.0,91.0,37.0,22.0,2.0,23.64,0,MW1.arff
40.0,18.0,58.0,22.0,0.19,28.0,19.0,0.86,138.0,15.0,0.67,75.75,43.23,141550.33,1.09,529.0,0.02,7863.91,3274.42,9.0,12.0,105.0,114.0,0.68,15.0,29.0,118.0,0.16,140.0,166.0,363.0,48.0,25.0,0.0,16.67,1,KC3.arff
3.0,5.0,4.0,2.0,0.18,2.0,2.0,1.0,9.0,1.0,0.0,24.39,5.4,711.1,0.04,31.0,0.19,39.51,131.69,0.0,14.0,11.0,11.0,0.5,1.0,2.0,9.0,0.06,31.0,12.0,19.0,10.0,9.0,0.0,56.0,0,PC3.arff
10.0,2.0,8.0,7.0,0.16,4.0,7.0,1.0,36.0,1.0,0.0,28.4,22.92,14912.49,0.22,129.0,0.04,828.47,650.73,22.0,13.0,21.0,43.0,0.0,2.0,4.0,31.0,0.09,74.0,55.0,74.0,18.0,15.0,2.0,62.5,1,MC1.arff
78.0,10.0,98.0,47.0,0.28,38.0,28.0,0.6,145.0,9.0,0.17,67.25,72.0,348604.58,1.61,701.0,0.01,19366.92,4841.73,2.0,29.0,167.0,169.0,0.19,30.0,49.0,100.0,0.21,220.0,288.0,413.0,80.0,40.0,0.0,15.66,1,PC5.arff
13.0,7.0,22.0,7.0,0.16,10.0,6.0,0.86,28.0,4.0,0.5,71.6,13.86,13750.99,0.33,166.0,0.07,763.94,992.23,10.0,0.0,33.0,43.0,0.57,6.0,11.0,23.0,0.11,66.0,75.0,91.0,46.0,17.0,1.0,23.26,1,PC3.arff
17.0,6.0,32.0,9.0,0.16,16.0,6.0,0.67,48.0,1.0,0.0,86.67,27.58,65929.86,0.8,376.0,0.04,3662.77,2390.44,8.0,11.0,47.0,55.0,0.11,8.0,16.0,41.0,0.11,85.0,171.0,205.0,62.0,20.0,1.0,28.79,0,PC4.arff
7.0,5.0,12.0,4.0,0.13,6.0,4.0,1.0,17.0,1.0,0.0,56.95,11.11,7030.54,0.21,111.0,0.09,390.59,632.75,6.0,0.0,24.0,30.0,0.25,3.0,6.0,15.0,0.08,49.0,50.0,61.0,36.0,16.0,1.0,20.0,1,PC3.arff
55.0,13.0,108.0,28.0,0.03,54.0,27.0,0.96,125.0,27.0,0.96,1349.98,39.94,2153049.88,17.97,5580.0,0.03,119613.86,53912.72,0.0,51.0,817.0,817.0,0.96,27.0,54.0,99.0,0.03,891.0,2733.0,2847.0,787.0,23.0,2.0,5.88,0,PC3.arff
5.0,1.0,6.0,3.0,0.19,2.0,2.0,0.67,7.0,3.0,1.0,24.32,7.64,1418.49,0.06,40.0,0.13,78.8,185.75,0.0,5.0,16.0,16.0,1.0,2.0,3.0,6.0,0.14,22.0,12.0,28.0,11.0,14.0,4.0,23.81,0,CM1.arff
65.0,24.0,98.0,33.0,0.07,34.0,17.0,0.52,275.0,17.0,0.5,453.43,54.23,1333692.61,8.2,3155.0,0.02,74094.03,24591.38,0.0,176.0,449.0,449.0,0.52,32.0,49.0,244.0,0.05,668.0,1308.0,1847.0,205.0,17.0,0.0,28.16,1,PC5.arff
7.0,6.0,10.0,4.0,0.8,4.0,4.0,1.0,17.0,3.0,0.0,24.49,10.68,2792.65,0.09,55.0,0.09,155.15,261.51,4.0,2.0,1.0,5.0,0.75,3.0,5.0,15.0,0.31,13.0,23.0,32.0,14.0,13.0,4.0,85.71,0,PC2.arff
1.0,5.0,0.0,1.0,0.07,0.0,1.0,1.0,6.0,1.0,0.0,38.55,5.41,1127.78,0.07,50.0,0.18,62.65,208.5,0.0,6.0,14.0,14.0,1.0,0.0,0.0,7.0,0.03,32.0,17.0,33.0,11.0,7.0,0.0,30.0,0,PC4.arff
23.0,18.0,40.0,12.0,0.16,18.0,8.0,0.0,64.0,7.0,0.0,74.53,21.0,32866.37,0.52,249.0,0.05,1825.91,1565.07,11.0,8.0,66.0,77.0,0.0,11.0,20.0,54.0,0.13,95.0,114.0,135.0,57.0,21.0,2.0,22.35,1,MC1.arff
15.0,20.0,16.0,9.0,0.17,8.0,7.0,0.78,56.0,5.0,0.5,99.0,17.94,31877.94,0.59,287.0,0.06,1771.0,1776.48,1.0,7.0,52.0,53.0,0.56,4.0,8.0,49.0,0.12,73.0,102.0,185.0,54.0,19.0,1.0,13.33,1,KC3.arff
25.0,2.0,44.0,13.0,0.27,20.0,3.0,0.23,55.0,6.0,0.42,39.18,58.48,133998.62,0.76,400.0,0.02,7444.37,2291.17,0.0,18.0,48.0,48.0,0.46,12.0,22.0,44.0,0.17,75.0,193.0,207.0,33.0,20.0,1.0,27.27,1,MC2.arff
7.0,1.0,12.0,4.0,0.17,6.0,4.0,1.0,12.0,1.0,0.0,46.5,11.79,6459.19,0.18,101.0,0.08,358.84,548.05,0.0,0.0,23.0,23.0,0.25,3.0,6.0,10.0,0.11,36.0,44.0,57.0,28.0,15.0,1.0,0.0,1,PC1.arff
6.0,6.0,4.0,4.0,0.18,2.0,3.0,0.75,19.0,1.0,0.0,32.17,13.68,6017.65,0.15,88.0,0.07,334.31,440.0,1.0,0.0,21.0,22.0,0.25,1.0,2.0,17.0,0.14,28.0,31.0,57.0,17.0,15.0,0.0,4.55,1,KC3.arff
11.0,2.0,20.0,6.0,0.18,10.0,2.0,0.33,27.0,3.0,0.4,18.18,29.14,15444.09,0.18,108.0,0.03,858.0,529.94,12.0,0.0,22.0,34.0,0.5,5.0,10.0,23.0,0.14,42.0,51.0,57.0,14.0,16.0,3.0,35.29,1,PC4.arff
27.0,17.0,38.0,15.0,0.21,18.0,15.0,1.0,83.0,7.0,0.43,73.44,25.26,46844.09,0.62,314.0,0.04,2602.45,1854.76,4.0,6.0,66.0,70.0,0.47,10.0,19.0,70.0,0.16,94.0,109.0,205.0,41.0,19.0,1.0,13.16,1,KC3.arff
7.0,4.0,12.0,4.0,0.1,6.0,4.0,1.0,24.0,1.0,0.0,28.38,51.4,74995.63,0.49,278.0,0.02,4166.42,1458.92,0.0,23.0,41.0,41.0,0.0,3.0,6.0,22.0,0.05,80.0,127.0,151.0,21.0,17.0,0.0,35.94,0,MC1.arff
3.0,1.0,0.0,2.0,0.25,0.0,2.0,1.0,7.0,1.0,0.0,14.86,9.6,1369.94,0.05,32.0,0.1,76.11,142.7,0.0,0.0,8.0,8.0,0.5,0.0,0.0,7.0,0.2,10.0,16.0,16.0,10.0,12.0,2.0,0.0,0,PC4.arff
33.0,14.0,56.0,17.0,0.27,24.0,11.0,0.65,93.0,7.0,0.0,122.45,14.22,24755.65,0.58,277.0,0.07,1375.31,1741.06,0.0,4.0,64.0,64.0,0.41,16.0,28.0,78.0,0.2,85.0,130.0,147.0,64.0,14.0,0.0,5.88,1,MW1.arff
3.0,0.0,4.0,2.0,0.22,2.0,1.0,0.5,6.0,1.0,0.0,12.01,14.62,2569.51,0.06,40.0,0.07,142.75,175.69,0.0,0.0,9.0,9.0,0.5,1.0,2.0,6.0,0.17,12.0,18.0,22.0,8.0,13.0,2.0,0.0,1,MC2.arff
13.0,4.0,16.0,7.0,0.2,4.0,3.0,0.43,21.0,6.0,0.83,45.86,18.37,15468.53,0.28,150.0,0.05,859.36,842.21,9.0,9.0,26.0,35.0,0.86,6.0,8.0,16.0,0.12,57.0,58.0,92.0,30.0,19.0,0.0,40.91,1,PC5.arff
126.0,4.0,224.0,66.0,0.28,106.0,6.0,0.09,232.0,12.0,0.17,50.27,89.67,404175.61,1.5,713.0,0.01,22454.2,4507.53,22.0,37.0,217.0,239.0,0.18,59.0,112.0,168.0,0.21,307.0,269.0,444.0,48.0,32.0,0.0,21.38,1,PC5.arff
3.0,0.0,4.0,2.0,0.22,2.0,1.0,0.5,6.0,1.0,0.0,10.82,9.75,1028.49,0.04,27.0,0.1,57.14,105.49,0.0,0.0,9.0,9.0,0.5,1.0,2.0,6.0,0.17,12.0,13.0,14.0,6.0,9.0,2.0,0.0,1,MC2.arff
1.0,0.0,0.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,16.21,2.25,82.12,0.01,13.0,0.44,4.56,36.5,3.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,0.11,9.0,6.0,7.0,4.0,3.0,0.0,83.33,1,MC1.arff
3.0,3.0,4.0,2.0,0.29,2.0,2.0,1.0,7.0,1.0,0.0,19.64,5.5,594.0,0.04,27.0,0.18,33.0,108.0,5.0,19.0,2.0,7.0,0.5,1.0,2.0,7.0,0.07,28.0,11.0,16.0,8.0,8.0,0.0,92.31,0,PC2.arff
1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.2,5.0,1.0,3.0,1.0,3.0,0.0,0.0,0,MC1.arff
5.0,1.0,8.0,3.0,0.09,4.0,3.0,1.0,31.0,1.0,0.0,51.95,30.8,49286.33,0.53,323.0,0.03,2738.13,1600.21,5.0,25.0,30.0,35.0,0.33,2.0,4.0,30.0,0.03,89.0,112.0,211.0,20.0,11.0,0.0,50.0,1,PC4.arff
3.0,1.0,4.0,2.0,0.33,2.0,2.0,1.0,5.0,1.0,0.0,9.88,5.25,272.43,0.02,15.0,0.19,15.14,51.89,0.0,0.0,6.0,6.0,0.5,1.0,2.0,5.0,0.22,9.0,6.0,9.0,4.0,7.0,0.0,0.0,0,PC3.arff
1.0,2.0,0.0,1.0,0.03,0.0,1.0,1.0,3.0,1.0,0.0,229.37,2.73,1706.08,0.21,121.0,0.37,94.78,625.56,0.0,1.0,32.0,32.0,1.0,0.0,0.0,4.0,0.03,36.0,60.0,61.0,33.0,3.0,0.0,3.03,1,PC5.arff
5.0,1.0,8.0,3.0,0.27,4.0,1.0,0.33,11.0,1.0,0.0,15.38,17.82,4881.96,0.09,59.0,0.06,271.22,273.99,0.0,0.0,11.0,11.0,0.33,2.0,4.0,10.0,0.21,14.0,28.0,31.0,11.0,14.0,2.0,0.0,1,MC2.arff
11.0,8.0,18.0,6.0,0.16,8.0,6.0,1.0,28.0,6.0,1.0,66.64,21.71,31422.74,0.48,244.0,0.05,1745.71,1447.1,0.0,6.0,38.0,38.0,1.0,5.0,9.0,24.0,0.09,65.0,96.0,148.0,42.0,19.0,0.0,13.64,1,PC1.arff
13.0,1.0,20.0,7.0,0.19,8.0,2.0,0.29,22.0,1.0,0.0,13.97,46.44,30142.12,0.22,135.0,0.02,1674.56,648.99,3.0,7.0,33.0,36.0,0.14,6.0,10.0,17.0,0.13,55.0,44.0,91.0,9.0,19.0,0.0,23.26,1,PC4.arff
7.0,3.0,12.0,4.0,0.25,6.0,4.0,1.0,14.0,1.0,0.0,25.4,12.79,4158.09,0.11,65.0,0.08,231.0,325.0,0.0,1.0,16.0,16.0,0.25,3.0,6.0,12.0,0.18,22.0,29.0,36.0,17.0,15.0,0.0,5.88,0,PC3.arff
3.0,4.0,4.0,2.0,0.0,2.0,1.0,0.5,553.0,1.0,0.0,2755.34,30.29,2528719.24,27.82,8712.0,0.03,140484.39,83471.42,1.0,188.0,553.0,554.0,0.5,1.0,2.0,553.0,0.0,932.0,3807.0,4905.0,754.0,12.0,0.0,25.47,1,PC5.arff
7.0,0.0,12.0,4.0,0.8,6.0,1.0,0.25,12.0,1.0,0.0,8.07,7.0,395.31,0.02,17.0,0.14,21.96,56.47,4.0,0.0,1.0,5.0,0.25,3.0,6.0,10.0,0.5,8.0,6.0,11.0,3.0,7.0,3.0,80.0,0,PC2.arff
1.0,1.0,0.0,1.0,0.13,0.0,1.0,1.0,8.0,1.0,0.0,93.01,3.5,1139.36,0.11,71.0,0.29,63.3,325.53,0.0,0.0,8.0,8.0,1.0,0.0,0.0,9.0,0.1,10.0,35.0,36.0,20.0,4.0,0.0,0.0,1,MC1.arff
11.0,5.0,22.0,6.0,0.12,10.0,6.0,1.0,24.0,1.0,0.0,32.46,23.4,17776.44,0.25,140.0,0.04,987.58,759.68,4.0,3.0,45.0,49.0,0.17,6.0,11.0,20.0,0.1,61.0,65.0,75.0,25.0,18.0,0.0,13.46,1,PC5.arff
1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,10.57,3.0,95.1,0.01,10.0,0.33,5.28,31.7,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.25,4.0,3.0,7.0,3.0,6.0,0.0,0.0,1,PC5.arff
7.0,0.0,0.0,4.0,0.44,0.0,1.0,0.25,10.0,4.0,1.0,17.43,12.28,2628.09,0.07,48.0,0.08,146.01,214.05,0.0,0.0,9.0,9.0,1.0,0.0,0.0,8.0,0.36,11.0,17.0,31.0,9.0,13.0,1.0,0.0,0,PC4.arff
11.0,12.0,20.0,6.0,0.04,10.0,1.0,0.0,42.0,1.0,0.0,253.3,20.6,107527.91,1.74,753.0,0.05,5973.77,5218.85,47.0,27.0,91.0,138.0,0.0,5.0,10.0,38.0,0.03,206.0,273.0,480.0,106.0,16.0,0.0,44.85,1,MC1.arff
11.0,3.0,20.0,6.0,0.16,10.0,6.0,1.0,24.0,1.0,0.0,34.2,29.65,30059.84,0.34,201.0,0.03,1669.99,1013.92,3.0,10.0,35.0,38.0,0.17,5.0,10.0,20.0,0.1,59.0,63.0,138.0,17.0,16.0,1.0,27.08,1,PC4.arff
24.0,16.0,38.0,13.0,0.22,18.0,12.0,0.92,77.0,7.0,0.5,65.25,34.2,76313.12,0.74,351.0,0.03,4239.62,2231.5,0.0,6.0,59.0,59.0,0.54,10.0,19.0,66.0,0.16,79.0,125.0,226.0,53.0,29.0,3.0,9.23,1,KC3.arff
9.0,2.0,14.0,5.0,0.31,6.0,3.0,0.6,15.0,5.0,1.0,19.64,19.69,7612.12,0.13,76.0,0.05,422.9,386.65,1.0,0.0,15.0,16.0,1.0,4.0,7.0,12.0,0.29,17.0,35.0,41.0,16.0,18.0,1.0,6.25,0,PC3.arff
17.0,2.0,30.0,9.0,0.47,14.0,7.0,0.0,39.0,3.0,0.0,33.91,15.58,8230.61,0.18,103.0,0.06,457.26,528.32,0.0,0.0,19.0,19.0,0.0,8.0,15.0,32.0,0.39,23.0,37.0,66.0,19.0,16.0,0.0,0.0,0,MC1.arff
1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.8,2.0,23.22,0.0,5.0,0.5,1.29,11.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,0.0,0.0,0,MC1.arff
9.0,2.0,10.0,5.0,0.71,2.0,2.0,0.0,12.0,5.0,1.0,17.33,16.67,4814.21,0.1,63.0,0.06,267.46,288.85,0.0,0.0,7.0,7.0,1.0,4.0,5.0,9.0,0.45,11.0,20.0,43.0,9.0,15.0,0.0,0.0,0,MC1.arff
17.0,7.0,32.0,9.0,0.12,16.0,7.0,0.78,45.0,1.0,0.0,61.23,30.0,55111.29,0.61,311.0,0.03,3061.74,1837.04,22.0,23.0,54.0,76.0,0.11,8.0,16.0,38.0,0.07,121.0,140.0,171.0,42.0,18.0,0.0,45.45,1,PC5.arff
3.0,0.0,4.0,2.0,0.29,2.0,1.0,0.5,5.0,1.0,0.0,14.51,4.2,255.97,0.02,17.0,0.24,14.22,60.94,0.0,0.0,7.0,7.0,0.5,1.0,2.0,5.0,0.22,9.0,6.0,11.0,5.0,7.0,1.0,0.0,0,PC1.arff
3.0,0.0,4.0,2.0,0.1,2.0,1.0,0.0,7.0,1.0,0.0,94.97,4.71,2110.57,0.15,88.0,0.21,117.25,447.7,2.0,0.0,18.0,20.0,0.0,1.0,2.0,7.0,0.08,24.0,44.0,44.0,28.0,6.0,0.0,10.0,0,MC1.arff
3.0,1.0,4.0,2.0,0.4,2.0,1.0,0.0,6.0,1.0,0.0,12.37,6.0,445.39,0.02,19.0,0.17,24.74,74.23,0.0,0.0,5.0,5.0,0.0,1.0,2.0,6.0,0.29,7.0,6.0,13.0,5.0,10.0,0.0,0.0,0,MC1.arff
21.0,0.0,40.0,11.0,0.18,20.0,1.0,0.09,47.0,1.0,0.0,19.48,39.6,30550.67,0.26,173.0,0.03,1697.26,771.48,4.0,14.0,58.0,62.0,0.09,10.0,20.0,38.0,0.13,85.0,66.0,107.0,10.0,12.0,0.0,23.68,1,PC5.arff
3.0,3.0,4.0,2.0,0.1,2.0,2.0,1.0,17.0,1.0,0.0,38.64,18.67,13464.51,0.24,147.0,0.05,748.03,721.31,0.0,7.0,21.0,21.0,0.5,1.0,2.0,17.0,0.05,38.0,56.0,91.0,18.0,12.0,0.0,25.0,1,PC5.arff
7.0,2.0,12.0,4.0,0.16,6.0,3.0,0.75,13.0,1.0,0.0,38.31,13.54,7020.93,0.17,95.0,0.07,390.05,518.65,4.0,3.0,21.0,25.0,0.25,3.0,6.0,11.0,0.13,32.0,43.0,52.0,27.0,17.0,1.0,25.0,1,PC3.arff
38.0,21.0,60.0,21.0,0.19,28.0,18.0,0.86,96.0,5.0,0.2,89.79,28.37,72282.68,0.85,381.0,0.04,4015.7,2547.56,12.0,41.0,97.0,109.0,0.24,16.0,30.0,77.0,0.12,175.0,152.0,229.0,75.0,28.0,0.0,35.33,1,PC1.arff
20.0,3.0,14.0,15.0,0.22,6.0,3.0,0.2,40.0,4.0,0.21,45.89,35.45,57670.7,0.54,262.0,0.03,3203.93,1626.88,5.0,0.0,63.0,68.0,0.27,4.0,7.0,27.0,0.17,86.0,79.0,183.0,39.0,35.0,3.0,7.35,0,CM1.arff
9.0,3.0,16.0,5.0,0.17,8.0,2.0,0.4,27.0,1.0,0.0,24.24,41.79,42320.2,0.34,213.0,0.02,2351.12,1012.79,27.0,13.0,3.0,30.0,0.2,4.0,8.0,24.0,0.1,49.0,90.0,123.0,14.0,13.0,5.0,93.02,1,PC2.arff
41.0,1.0,70.0,21.0,0.28,30.0,2.0,0.1,76.0,3.0,0.1,69.75,30.42,64529.21,0.71,331.0,0.03,3584.96,2121.51,3.0,35.0,73.0,76.0,0.14,20.0,35.0,57.0,0.09,234.0,146.0,185.0,60.0,25.0,0.0,34.23,0,PC1.arff
1.0,4.0,0.0,1.0,0.05,0.0,1.0,1.0,9.0,1.0,0.0,46.18,8.5,3336.69,0.13,80.0,0.12,185.37,392.55,5.0,6.0,14.0,19.0,1.0,0.0,0.0,10.0,0.03,34.0,34.0,46.0,20.0,10.0,1.0,44.0,1,MC1.arff
